customer_id,order_date,id,amount,category,price,product_id,product_name,quantity,size
1290ef91-ae79-4699-8587-47679ee0c8cc,2018-08-02 01:09:43.000+0000,294ca5b2-eca3-4764-a0f4-6d40319eb368,58.63,Essential Oil Kits and Accessories,5.33,5eb8fc51-9a0b-4dea-8ebf-b81e4a4a13d2,Veggie Caps,11,160 Caps
1290ef91-ae79-4699-8587-47679ee0c8cc,2018-08-02 01:09:43.000+0000,2cbdfce2-4f35-461d-9c68-964904dcb188,64,Essential Oil Blends,32,a70b0772-568c-4cd9-af8a-d0bfc208b1bd,Whisper,2,5 mL
1290ef91-ae79-4699-8587-47679ee0c8cc,2018-08-02 01:09:43.000+0000,5fde8ddc-8eda-4c5d-8776-441409701716,75.99,Essential Oil Singles,25.33,62c4b5d7-b691-4854-a2a7-d50807ac81e4,Marjoram,3,15 mL
1290ef91-ae79-4699-8587-47679ee0c8cc,2018-08-02 01:09:43.000+0000,9529bfd8-2311-43e9-b034-bac8dc3f2476,1188,Essential Oil Singles,66,20a35f03-af6d-4011-871d-877271004cb2,Spikenard,18,5 mL
6a360c80-ae9c-474c-9d57-13f4eac93ad0,2018-12-21 04:55:59.000+0000,3d4329d5-1f15-484b-a7e1-2a94595b6c28,293.37,Wellness,26.67,88b5d4f8-53a9-4dec-b61c-e0792b3c39f3,Deep Blue Polyphenol Complex,11,
6a360c80-ae9c-474c-9d57-13f4eac93ad0,2018-12-21 04:55:59.000+0000,5545f22d-408f-45b5-a5cb-088ae380c01f,634.61,Essential Oil Singles,37.33,5c1f4f87-04b9-42c1-8b6c-9d779e3fffb7,Patchouli,17,15 mL
6a360c80-ae9c-474c-9d57-13f4eac93ad0,2018-12-21 04:55:59.000+0000,a116e682-811e-4d91-8002-7f3dd08fcc0c,453.39,Wellness,26.67,601fe0ed-14e5-44e1-83a8-6f355a520d7a,xEO Mega,17,
6a360c80-ae9c-474c-9d57-13f4eac93ad0,2018-12-21 04:55:59.000+0000,def258e0-ad12-49ba-8c96-4b64d27afc46,223.98,Veráge Products,37.33,5590c8dc-e1d5-4c97-908c-f1fc407f0f76,Moisturizer,6,1 fl_oz
37edfee2-6bc2-4f54-9e2a-d0b6224124ef,2019-01-14 04:25:11.000+0000,6b410e20-b79c-43da-b959-1d8e1208ceef,510,Essential Oil Singles,30,0d5510ee-2589-4c36-a2a2-5c08e07b8465,Douglas Fir,17,5 mL
37edfee2-6bc2-4f54-9e2a-d0b6224124ef,2019-01-14 04:25:11.000+0000,bec841a5-3a08-481e-9cfe-70a0bbc2c1ea,326.62,Wellness,23.33,843b329f-adb2-4923-b54f-4978835e3257,Bone Nutrient Complex,14,120 Caps
f341cf11-f877-4415-b3fc-0df0ba3db7ea,2018-05-31 05:09:20.000+0000,04a41000-4f26-4298-ad01-b2455322a96c,426.72,Wellness,26.67,fae66c18-b382-4b3e-ae64-04e7a4e79bcf,Mito2Max,16,
f341cf11-f877-4415-b3fc-0df0ba3db7ea,2018-05-31 05:09:20.000+0000,0a107895-f429-4346-85fa-d8e9ef5f3f03,346.71,Wellness,26.67,cf4704a9-c88e-463c-8f77-f04424cdb76f,Microplex VMz,13,
f341cf11-f877-4415-b3fc-0df0ba3db7ea,2018-05-31 05:09:20.000+0000,4863409e-e923-4129-8dca-c2757665808c,125.34,Essential Oil Singles,62.67,d2215784-80e3-46cb-b0f8-f039c7ae6d29,dōTERRA Neroli Touch,2,10 mL
f341cf11-f877-4415-b3fc-0df0ba3db7ea,2018-05-31 05:09:20.000+0000,556d6b58-b35b-4184-a6dc-e278ef98d2ef,180,Essential Oil Blends,20,69886031-b63b-49d8-9eef-d3c7a825fbc2,dōTERRA Hope Touch,9,10 mL
f341cf11-f877-4415-b3fc-0df0ba3db7ea,2018-05-31 05:09:20.000+0000,5d2a5806-3c03-4ece-82d4-5f160d32439d,447.96,dōTERRA Salon Essentials,37.33,0af2698a-5600-43bf-88d9-a701637539e6,Conditioner 2-Pack,12,2 Pack
f341cf11-f877-4415-b3fc-0df0ba3db7ea,2018-05-31 05:09:20.000+0000,6be0a52c-ec36-4082-84f4-1bacab68e94e,586.60,Essential Oil Singles,29.33,21bca1dc-304f-465c-b0ad-f779fd8d0b7d,Arborvitae,20,5 mL
f341cf11-f877-4415-b3fc-0df0ba3db7ea,2018-05-31 05:09:20.000+0000,bafb0e26-8b40-493d-9a70-6a9b89413a7d,1088.04,Essential Oil Singles,90.67,27014a46-d249-415b-aee5-bfc5920a4f3a,Frankincense,12,15 mL
de94c385-a7ed-4e34-ab24-f0575d9204b2,2018-11-28 13:26:32.000+0000,417c2240-dc95-4186-8cce-8b9db1d2a69b,128.01,Essential Oil Blends,42.67,2e702ae2-d2da-4ebc-8f70-57da6f6a6211,dōTERRA Serenity,3,15 mL
de94c385-a7ed-4e34-ab24-f0575d9204b2,2018-11-28 13:26:32.000+0000,4573d562-2bfd-4855-9e93-b3de2a2388c4,886.69,Essential Oil Singles,126.67,a51eb986-a735-452e-9d05-aa368121b4bc,Yarrow Pom,7,30 mL
de94c385-a7ed-4e34-ab24-f0575d9204b2,2018-11-28 13:26:32.000+0000,51091027-702f-4a82-82f1-3fc1479b7ac1,299.97,Essential Oil Singles,33.33,8da8b945-2871-4148-8a72-f0b27358bfb0,Coriander,9,15 mL
de94c385-a7ed-4e34-ab24-f0575d9204b2,2018-11-28 13:26:32.000+0000,65a75776-9964-4b2a-8768-15f04e623801,144,Living,16,b78dcb98-b151-40c6-9669-522ba97f481f,Correct-X,9,.05 fl_oz
de94c385-a7ed-4e34-ab24-f0575d9204b2,2018-11-28 13:26:32.000+0000,89f6c6a3-05a1-4b05-8869-cb456801b578,63.99,Essential Oil Singles,21.33,2fe98483-b492-42e1-a125-06957e017622,Clove,3,15 mL
de94c385-a7ed-4e34-ab24-f0575d9204b2,2018-11-28 13:26:32.000+0000,a490370f-a4af-4935-a774-c26cca2b5c31,948.06,Slim & Sassy,52.67,c6f2a6d0-3922-419b-be6c-8522dce9d86c,V Shake,18,40 Serv.
de94c385-a7ed-4e34-ab24-f0575d9204b2,2018-11-28 13:26:32.000+0000,e0ae32d8-73af-47fb-b77c-1cb41c9e3cf3,1026.63,Essential Oil Singles,93.33,89da6b50-9568-467f-84fc-10b0cb4aeb70,Sandalwood,11,5 mL
de94c385-a7ed-4e34-ab24-f0575d9204b2,2018-11-28 13:26:32.000+0000,eb771db4-f81d-451b-a19b-8cf610e25310,750,Wellness,50,a6d8c78f-9933-430a-90da-77baa76942cb,DigestZen TerraZyme,15,90 Caps
39a2dec8-7ef1-4778-adc6-74f21a4b4519,2018-04-08 23:28:59.000+0000,16c8f66a-9b99-4e98-becb-cb766b2e735c,101.32,Essential Oil Blends,25.33,b9c232bb-4e3c-4dd9-8f61-2f04cb4a5235,Calmer,4,10 mL
39a2dec8-7ef1-4778-adc6-74f21a4b4519,2018-04-08 23:28:59.000+0000,6433e4ca-f913-4877-9e6a-99bb272e2a8b,469.28,Essential Oil Blends,29.33,1e54ee5e-00b0-4475-ab50-be0dee749b3a,dōTERRA On Guard Touch,16,10 mL
39a2dec8-7ef1-4778-adc6-74f21a4b4519,2018-04-08 23:28:59.000+0000,a8b67978-71d8-47bd-acc4-31d6aaa0745e,480.06,Wellness,26.67,0bb080be-912d-462a-b81c-0eafd2583b28,Microplex VMz,18,
39a2dec8-7ef1-4778-adc6-74f21a4b4519,2018-04-08 23:28:59.000+0000,c2e8b136-5d54-4b43-b7f8-6e0a97fb90e7,559.95,Essential Oil Singles,37.33,ed030bd9-1a07-4863-a307-330d81a5e057,Turmeric,15,15 mL
39a2dec8-7ef1-4778-adc6-74f21a4b4519,2018-04-08 23:28:59.000+0000,de6f8bd8-13b8-41fd-a73b-a3d59a7810df,876.06,Essential Oil Singles,48.67,af186e65-676a-48cc-813d-00831811e686,Clary Sage,18,15 mL
3d9a9e09-1f19-4f7f-b23f-e08890f1878a,2018-11-29 22:38:58.000+0000,02ee990a-d9fa-484b-84eb-79a999b41900,1040.04,Veráge Products,86.67,78fe76ea-ddc0-4bc9-ad8e-1a540a56db37,Immortelle Hydrating Serum,12,.5 fl_oz
3d9a9e09-1f19-4f7f-b23f-e08890f1878a,2018-11-29 22:38:58.000+0000,33f68fe3-d2be-4771-a1b3-c213c59f7dd8,112.02,Essential Oil Blends,18.67,b7284374-fd89-4e6f-9b69-524728bfe321,dōTERRA Breathe Touch,6,10 mL
3d9a9e09-1f19-4f7f-b23f-e08890f1878a,2018-11-29 22:38:58.000+0000,6aab6daa-05d8-4224-a2f7-daf777869d99,842.72,Wellness,52.67,2ba6ef06-3732-43ab-8c33-bb129a2399a0,Phytoestrogen Complex,16,60 Caps
3d9a9e09-1f19-4f7f-b23f-e08890f1878a,2018-11-29 22:38:58.000+0000,ae325e1a-3dd5-4063-a066-bdae857db075,34.67,Wellness,34.67,9bdc9c09-a087-4409-ae75-6ef42b186504,GX Assist,1,60 Sgls
3d9a9e09-1f19-4f7f-b23f-e08890f1878a,2018-11-29 22:38:58.000+0000,f206c5b9-50b5-4b67-b5c9-e9badc33d346,400.05,Wellness,26.67,c0b1b778-faf4-441b-af3b-f52b116cf9ad,PB Assist+,15,
30894add-dde5-45d9-acb6-d08ab0c17daf,2017-05-10 05:01:16.000+0000,0b6ee23a-f619-4049-80be-efe45b881836,299.97,Essential Oil Blends,33.33,789da76b-5743-4ee3-9050-b37e1e8c4705,dōTERRA Cheer,9,5 mL
30894add-dde5-45d9-acb6-d08ab0c17daf,2017-05-10 05:01:16.000+0000,56a8b292-8a9c-4d28-ac70-1f0c20c37fef,48,Essential Oil Blends,48,de32a563-e72d-4d76-aa63-7e8a9a332ee6,Slim & Sassy Softgels,1,90 Sgls
30894add-dde5-45d9-acb6-d08ab0c17daf,2017-05-10 05:01:16.000+0000,7634eb8d-4d3c-41e6-8e75-c369f3de5144,223.98,dōTERRA Salon Essentials,37.33,551936f6-5f14-4eed-a40b-24180774d7d8,Shampoo & Conditioner,6,2 Pack
30894add-dde5-45d9-acb6-d08ab0c17daf,2017-05-10 05:01:16.000+0000,d4e52e84-ef58-42ad-920e-c2d86a76b5d7,99,Spa,9,8f89da97-865b-476a-86b9-cbc083548b89,Moisturizing Bath Bar,11,4 oz
30894add-dde5-45d9-acb6-d08ab0c17daf,2017-05-10 05:01:16.000+0000,fe741b7c-db03-4d76-a847-443f118ceaea,481.27,Essential Oil Singles,25.33,70825780-1c14-45a1-bc59-5a589fd6f001,Juniper Berry,19,5 mL
cce420fd-6a1d-4b6d-b161-7cc9793ee4ab,2017-09-09 22:25:51.000+0000,1e1e103c-8067-421c-b802-fa4937c3bfa8,53.32,Essential Oil Singles,13.33,c1506ff6-1644-4377-81fd-f94364d128c7,Lemongrass,4,15 mL
cce420fd-6a1d-4b6d-b161-7cc9793ee4ab,2017-09-09 22:25:51.000+0000,4324c834-c9c4-4e37-a368-36e77190e36a,186.69,Essential Oil Singles,26.67,17379f48-0991-4fe7-a8ec-3bc2a382a521,Siberian Fir,7,15 mL
cce420fd-6a1d-4b6d-b161-7cc9793ee4ab,2017-09-09 22:25:51.000+0000,45582deb-0b77-47f7-84f6-806231ac3eeb,632.04,Slim & Sassy,52.67,5e16a3f0-0ea1-4a00-9d7f-ed783f1e3264,TrimShake Chocolate,12,40 Serv.
cce420fd-6a1d-4b6d-b161-7cc9793ee4ab,2017-09-09 22:25:51.000+0000,ac5f76c7-454d-406a-8fca-42688f2f12af,198,Essential Skin Care,66,70c246b6-479d-4281-916b-03945c475712,Tightening Serum,3,1 oz
cce420fd-6a1d-4b6d-b161-7cc9793ee4ab,2017-09-09 22:25:51.000+0000,e4b023b1-1901-4d09-b94c-867a4df1833c,298.69,Essential Oil Singles,42.67,31b3ad73-0e81-4056-8e6a-4f2bd7d0f957,Copaiba Softgels,7,60 Sgls
cce420fd-6a1d-4b6d-b161-7cc9793ee4ab,2017-09-09 22:25:51.000+0000,ecc2af8e-d566-491d-8509-52ec196f0347,1190.73,Essential Oil Singles,62.67,d2215784-80e3-46cb-b0f8-f039c7ae6d29,dōTERRA Neroli Touch,19,10 mL
39a066d8-04ce-481a-b211-399c914ba5ba,2017-08-20 11:36:36.000+0000,23c31127-e866-4613-8f3d-d642ac1e3fae,240,Essential Skin Care,48,f682afd5-ab04-4ee4-a4e3-177c79df8d18,Hydrating Cream,5,1.7 oz
39a066d8-04ce-481a-b211-399c914ba5ba,2017-08-20 11:36:36.000+0000,5ef64149-f528-44f3-b052-7a2478402da0,1908,Essential Oil Kits and Accessories,212,f8e44d0a-69a8-4ba1-b1da-619b638b720e,Emotional Aromatherapy System,9,Single
39a066d8-04ce-481a-b211-399c914ba5ba,2017-08-20 11:36:36.000+0000,67d12e74-785a-4e09-b572-66ed78937625,96.65,dōTERRA On Guard Products,19.33,9ba62363-cc58-4824-9bac-337398d2ee31,Mouthwash,5,16 fl_oz
39a066d8-04ce-481a-b211-399c914ba5ba,2017-08-20 11:36:36.000+0000,6ccde2b9-9013-4f65-a6fd-c062857bd60f,98.68,dōTERRA On Guard Products,24.67,91169c28-8c2f-42aa-8fb2-40f45c82ed84,Foaming Hand Wash,4,Combo
39a066d8-04ce-481a-b211-399c914ba5ba,2017-08-20 11:36:36.000+0000,91ace829-cd08-407a-a8e9-83b9dc6258a2,3400,Slim & Sassy,200,4400943a-5b0d-4fa7-a5c9-bc66ab4fa4ad,Trim Kit - 2 Vanilla,17,6 Pack
39a066d8-04ce-481a-b211-399c914ba5ba,2017-08-20 11:36:36.000+0000,ef6d7ff1-3fb2-4b7f-97d9-10b39e2ff954,99.99,Wellness,33.33,8b1652c1-49ec-4102-b942-9a9ba076fa33,Kids Kit,3,
91f336c0-9872-41dc-bbdc-c143707c6ee2,2019-02-12 20:12:14.000+0000,141ee489-0011-49f2-ab0f-19de33dcd18f,552,Wellness,46,5beec768-7c02-43db-8474-577cf69e4029,Microplex VMz,12,120 Caps
91f336c0-9872-41dc-bbdc-c143707c6ee2,2019-02-12 20:12:14.000+0000,1cc48f77-1b65-43c0-a7a9-aea6917c697e,138.72,Spa,8.67,b93d5499-5ed3-4022-8cec-71776203470b,Original Lip Balm,16,.16 oz
91f336c0-9872-41dc-bbdc-c143707c6ee2,2019-02-12 20:12:14.000+0000,1d077097-0cac-4bb0-b4b4-74346681b26e,242,Essential Skin Care,22,0cc30f58-6fb3-45e3-9c22-13321d06b32f,Facial Cleanser,11,4 oz
91f336c0-9872-41dc-bbdc-c143707c6ee2,2019-02-12 20:12:14.000+0000,26c25669-4b29-41d6-a747-6a6524862af4,1053.40,Wellness,52.67,b9342c5a-c30a-4cf3-b0c2-c31f168a8c41,Mito2Max,20,60 Caps
91f336c0-9872-41dc-bbdc-c143707c6ee2,2019-02-12 20:12:14.000+0000,c170c921-12a1-40e0-859c-644460ad1233,1733.29,Essential Oil Kits and Accessories,133.33,b472b075-7985-47d6-afd4-fed09c74dc3e,dōTERRA Emotional Aromatherapy Touch,13,Single
91f336c0-9872-41dc-bbdc-c143707c6ee2,2019-02-12 20:12:14.000+0000,dc1d0c8b-706a-4614-b45a-ddd01a2bc90d,430.61,Essential Oil Blends,25.33,b9c232bb-4e3c-4dd9-8f61-2f04cb4a5235,Calmer,17,10 mL
91f336c0-9872-41dc-bbdc-c143707c6ee2,2019-02-12 20:12:14.000+0000,df165371-6008-47f7-84c0-45d2b22fa217,920,Essential Oil Blends,46,055f71b6-d541-4da4-9ad6-920f22fdf92f,InTune,20,10 mL
ecd28e2a-d873-4813-8804-07838bf4def9,2017-10-10 16:54:21.000+0000,11abd69a-8859-4e62-b2c1-445c03fe0c14,74.66,dōTERRA Salon Essentials,37.33,551936f6-5f14-4eed-a40b-24180774d7d8,Shampoo & Conditioner,2,2 Pack
ecd28e2a-d873-4813-8804-07838bf4def9,2017-10-10 16:54:21.000+0000,72702698-c820-4732-a93b-4852aadb370b,78.03,Spa,8.67,b93d5499-5ed3-4022-8cec-71776203470b,Original Lip Balm,9,.16 oz
ecd28e2a-d873-4813-8804-07838bf4def9,2017-10-10 16:54:21.000+0000,89e3fab8-a6a2-4f1b-bd1c-8d6b9954c02d,352,Essential Oil Singles,32,3384b886-2be5-4b93-93cd-f5e24b3c3772,Cinnamon,11,5 mL
ecd28e2a-d873-4813-8804-07838bf4def9,2017-10-10 16:54:21.000+0000,b5f59dd9-f8bb-417e-b334-2f65d1944b3b,1484,Wellness,106,afb72c53-2e94-4fe5-8f28-1d534c3f06e3,dōTERRA Lifelong Vitality Pack,14,3 Pack
ecd28e2a-d873-4813-8804-07838bf4def9,2017-10-10 16:54:21.000+0000,b7a214af-a129-496a-b2a0-a3bd5deab8cf,400.05,Wellness,26.67,075fdc7c-0fb1-4b8f-964c-850a694b664d,xEO Mega,15,
ecd28e2a-d873-4813-8804-07838bf4def9,2017-10-10 16:54:21.000+0000,c801f80b-3c41-41e4-af53-c3a37fc81500,760,Essential Oil Singles,40,13c11b07-5e55-4ca9-95e5-3fcb5c51ff1e,Bergamot,19,15 mL
ecd28e2a-d873-4813-8804-07838bf4def9,2017-10-10 16:54:21.000+0000,f6b6ef6d-6eb4-4ff5-b695-14ed0dd3ef71,22,Essential Skin Care,22,0cc30f58-6fb3-45e3-9c22-13321d06b32f,Facial Cleanser,1,4 oz
f7cd1e82-9367-4784-95f8-de220749c4ab,2019-06-05 13:11:28.000+0000,382a87d2-9e60-484f-a6be-30dbd00d79ba,1178.71,Essential Oil Singles,90.67,27014a46-d249-415b-aee5-bfc5920a4f3a,Frankincense,13,15 mL
f7cd1e82-9367-4784-95f8-de220749c4ab,2019-06-05 13:11:28.000+0000,4d1d046a-5483-4417-96d0-617c41af174b,38.66,Spa,19.33,ad0be520-6be6-4dbb-9f4d-7df2be9f009c,Detoxifying Mud Mask,2,4 oz
f7cd1e82-9367-4784-95f8-de220749c4ab,2019-06-05 13:11:28.000+0000,f6c8cc87-9a23-4ef7-8b2e-d06083f94476,234.72,Essential Oil Singles,14.67,2461bf5b-2d5e-41f3-9a68-3a9db318fc17,Lemon,16,15 mL
21ff3270-43c1-4923-96e6-87d7e2726148,2018-12-26 05:55:11.000+0000,1be8780c-9278-4b62-b3fd-3b42a66a8412,420,Essential Skin Care,28,cb9fd8b6-4bb8-4d23-ad6e-92b369394688,Pore Reducing Toner,15,4 oz
21ff3270-43c1-4923-96e6-87d7e2726148,2018-12-26 05:55:11.000+0000,38dde947-18c6-4046-8786-d015b8b160c1,1180.05,Essential Oil Singles,78.67,d4e963b0-c9d1-4a9f-bdfc-aafa88e002ce,Myrrh,15,15 mL
21ff3270-43c1-4923-96e6-87d7e2726148,2018-12-26 05:55:11.000+0000,548acad0-0104-49f1-8332-33249475907b,660,Essential Skin Care,66,70c246b6-479d-4281-916b-03945c475712,Tightening Serum,10,1 oz
21ff3270-43c1-4923-96e6-87d7e2726148,2018-12-26 05:55:11.000+0000,bd29be67-8427-4276-ab46-2e6e13097358,1760.73,Wellness,92.67,a09e0b5a-4aec-4c48-a3b9-2289a67899a5,Womens Health Kit,19,3 Pack
21ff3270-43c1-4923-96e6-87d7e2726148,2018-12-26 05:55:11.000+0000,c5bc6ec3-8219-4200-8acb-158f65aa39c1,373.40,Wellness,18.67,65bbb99b-3546-47a6-8e0f-2ce8026de957,DigestTab,20,100 Tabs
7d562800-aa63-4c5f-9f89-574926c9be53,2019-11-17 02:53:40.000+0000,0352b88d-ca68-4c6b-9158-cccf53fe9bd4,310.05,Essential Oil Singles,20.67,8911bce4-6fc7-4216-9ad8-20a5e8d26346,Cypress,15,15 mL
7d562800-aa63-4c5f-9f89-574926c9be53,2019-11-17 02:53:40.000+0000,2e68a62d-f1d7-416c-8c6d-7fe20671d380,156.06,Spa,8.67,32c61d43-0060-4f96-8f48-2d0e75fcc9a0,Herbal Lip Balm,18,.16 oz
7d562800-aa63-4c5f-9f89-574926c9be53,2019-11-17 02:53:40.000+0000,3f59b6f0-2d8a-4b80-a27c-ebaf87f841e5,959.44,Essential Oil Kits and Accessories,119.93,1b45f097-9537-441d-ae5f-70ae20321f93,Lotus Diffuser,8,Single
7d562800-aa63-4c5f-9f89-574926c9be53,2019-11-17 02:53:40.000+0000,7336931c-ff99-4188-b84a-4d492d92895f,28,Essential Oil Blends,28,6febb42c-57a1-4940-9be0-72f3cec92ffd,HD Clear Roll On,1,10 mL
7d562800-aa63-4c5f-9f89-574926c9be53,2019-11-17 02:53:40.000+0000,8f9b6cbe-0e07-4bca-9cc9-b2498941a00a,630.63,Essential Oil Blends,57.33,f11e812a-6e9d-475b-9ba0-03c5294210a0,dōTERRA Deep Blue Touch,11,10 mL
7d562800-aa63-4c5f-9f89-574926c9be53,2019-11-17 02:53:40.000+0000,bd88dfa8-5ba3-418a-9662-74ea75d7dcce,540,Essential Oil Singles,60,351b24e8-7fec-4000-af92-74c7c4a2ee7e,Roman Chamomile,9,5 mL
b3f58398-adba-40ae-9a75-e5e20d91f186,2017-10-30 02:22:34.000+0000,01a271af-48d5-489d-8461-ec3cef51b2cb,37.36,dōTERRA On Guard Products,4.67,ee709898-604a-45fd-8695-779cfeb27e9b,Whitening Toothpaste Samples,8,10 pk
b3f58398-adba-40ae-9a75-e5e20d91f186,2017-10-30 02:22:34.000+0000,1429b745-3c46-46a2-b648-a239516d5804,293.37,Essential Oil Blends,26.67,ec1fc665-ec30-4ccf-895c-d82a4feb2a08,Purify,11,15 mL
b3f58398-adba-40ae-9a75-e5e20d91f186,2017-10-30 02:22:34.000+0000,7352cab2-5401-46c3-b715-114b5b1d8a4d,133.35,Wellness,26.67,1676aacf-7277-495d-b0d8-8d3daacbd84a,DigestZen TerraZyme,5,
b3f58398-adba-40ae-9a75-e5e20d91f186,2017-10-30 02:22:34.000+0000,80faec04-9e79-4981-b8ec-284e8c118f47,53.34,Wellness,26.67,d21ae226-6f5a-432c-b020-aed7690149e6,Mito2Max,2,
b3f58398-adba-40ae-9a75-e5e20d91f186,2017-10-30 02:22:34.000+0000,9ba6711e-80d2-45a3-9f6c-109308a6f870,366.63,Wellness,33.33,882ad2f7-9ebd-4b64-aaec-8f05ad1f59c7,Kids Kit,11,
b3f58398-adba-40ae-9a75-e5e20d91f186,2017-10-30 02:22:34.000+0000,a58acf80-1e7f-47ac-8a57-e06a0a0c15b1,18.67,Essential Oil Blends,18.67,1c380a7f-cf6e-443d-b757-057b5105b6d7,Stronger,1,10 mL
b3f58398-adba-40ae-9a75-e5e20d91f186,2017-10-30 02:22:34.000+0000,ec87d7c1-107d-448b-a265-d6d32f63b28c,1000.73,Wellness,52.67,2ba6ef06-3732-43ab-8c33-bb129a2399a0,Phytoestrogen Complex,19,60 Caps
596bbfb7-49b1-436a-81ef-a8ee62757309,2019-09-17 01:14:19.000+0000,0c210287-1563-4559-b3dd-8bae467e36ca,53.34,Wellness,26.67,c0b1b778-faf4-441b-af3b-f52b116cf9ad,PB Assist+,2,
596bbfb7-49b1-436a-81ef-a8ee62757309,2019-09-17 01:14:19.000+0000,3e29fa7f-e4dd-44fc-a094-f60cbaae13b7,92,Wellness,46,5beec768-7c02-43db-8474-577cf69e4029,Microplex VMz,2,120 Caps
596bbfb7-49b1-436a-81ef-a8ee62757309,2019-09-17 01:14:19.000+0000,56efcd3a-3808-48ce-9589-673251f84ada,346.71,Wellness,26.67,13b6219f-f8be-497d-96f2-66c2ab165f48,PB Assist+,13,
596bbfb7-49b1-436a-81ef-a8ee62757309,2019-09-17 01:14:19.000+0000,6fa15726-232c-4ed6-883c-aa011e26d388,383.94,Essential Oil Blends,21.33,e8c3c152-4f72-43b7-a867-b28ec2cf188d,Thinker,18,10 mL
596bbfb7-49b1-436a-81ef-a8ee62757309,2019-09-17 01:14:19.000+0000,c09613dd-5873-4203-8b5d-4f2eb23b2c74,396.61,Spa,23.33,82f04550-9d57-4187-880d-dc80a3893927,Refreshing Body Butter,17,7 oz
5b346a46-32c8-4bc4-89eb-2183c2b86af8,2018-10-15 16:40:26.000+0000,68abe3bd-0270-40b4-b2dd-4aa117a6182a,426.72,Wellness,26.67,bb1d9c80-f865-4b5a-9446-12ea6d88e72c,Microplex VMz,16,
5b346a46-32c8-4bc4-89eb-2183c2b86af8,2018-10-15 16:40:26.000+0000,a78f65ab-6c99-4fe4-a803-f93781181998,277.36,Essential Oil Singles,34.67,ba439a05-f34b-4494-b086-9effc18d2359,Cardamom,8,5 mL
5b346a46-32c8-4bc4-89eb-2183c2b86af8,2018-10-15 16:40:26.000+0000,b34b3086-f777-4243-8bce-7a59b5abd603,53.34,Essential Oil Kits and Accessories,26.67,e7b4ddad-bf91-472d-ac26-672b1da48391,Sample Trio,2,10 Pack
5b346a46-32c8-4bc4-89eb-2183c2b86af8,2018-10-15 16:40:26.000+0000,c7bef404-623e-435c-a9c2-fd46f12c93ea,785.27,Essential Oil Singles,41.33,f7cdc43f-b869-4f07-8e5e-64780e42883f,Geranium,19,15 mL
5b346a46-32c8-4bc4-89eb-2183c2b86af8,2018-10-15 16:40:26.000+0000,e8cc0384-5195-4461-9903-87d998fcd6ac,981.28,HD Clear Products,61.33,268ec4f9-eb20-4c50-8d34-628dba6b03e3,Facial Kit,16,3 Pack
db5c16ee-8c19-4281-b2ca-17fdd9ee09ce,2019-06-23 12:25:55.000+0000,302932aa-4c58-4361-83bc-ce52dc039f8d,1066.64,Essential Oil Kits and Accessories,133.33,9b0064f0-891f-4c8c-ad65-e3b56a6034de,AromaTouch Technique Kit,8,Single
db5c16ee-8c19-4281-b2ca-17fdd9ee09ce,2019-06-23 12:25:55.000+0000,4f250b6c-c321-41b8-a0a7-aab463029c97,782,Essential Oil Blends,46,055f71b6-d541-4da4-9ad6-920f22fdf92f,InTune,17,10 mL
db5c16ee-8c19-4281-b2ca-17fdd9ee09ce,2019-06-23 12:25:55.000+0000,6f1a48a7-cf32-4e32-b320-193f4c94a898,1813.40,Essential Oil Singles,90.67,27014a46-d249-415b-aee5-bfc5920a4f3a,Frankincense,20,15 mL
db5c16ee-8c19-4281-b2ca-17fdd9ee09ce,2019-06-23 12:25:55.000+0000,82b08bae-26b6-474f-8821-e87b8ccd6307,560.04,dōTERRA Salon Essentials,46.67,f267978a-7ab8-4624-9f76-97ea9d04d900,Root to Tip Serum,12,30 mL
db5c16ee-8c19-4281-b2ca-17fdd9ee09ce,2019-06-23 12:25:55.000+0000,fee8c6cc-2cae-4075-b508-502d3e2907f6,153.35,Essential Oil Blends,30.67,849b6e26-e0a4-4c6b-b079-65b251acfbb8,dōTERRA Motivate,5,5 mL
fb292441-f795-4654-941f-939099414d47,2018-12-07 04:58:39.000+0000,42b6ad68-ded8-40a5-8acb-7234dcd3552a,69.29,Essential Oil Kits and Accessories,5.33,5eb8fc51-9a0b-4dea-8ebf-b81e4a4a13d2,Veggie Caps,13,160 Caps
fb292441-f795-4654-941f-939099414d47,2018-12-07 04:58:39.000+0000,452284c5-ff74-42bd-83c2-fb9bee1c6a83,56.04,dōTERRA On Guard Products,4.67,ee709898-604a-45fd-8695-779cfeb27e9b,Whitening Toothpaste Samples,12,10 pk
fb292441-f795-4654-941f-939099414d47,2018-12-07 04:58:39.000+0000,4a8d8c3f-d105-4043-8c39-1b3403e67bcb,3000,Essential Oil Kits and Accessories,1000,23b7af65-8889-4c4c-89d5-209734398b5e,Family Essentials Kit,3,7 Pack
fb292441-f795-4654-941f-939099414d47,2018-12-07 04:58:39.000+0000,7289cce5-1ebf-42e7-a71e-b6cd63645ea0,330,Wellness,66,97cfee3d-0d94-4441-bddf-89591ab88ba1,xEO Mega,5,120 Sgls
fb292441-f795-4654-941f-939099414d47,2018-12-07 04:58:39.000+0000,94098140-2eb8-4179-af35-1bf3a3c68911,130.05,Spa,8.67,c8511910-9dd2-4514-a7e2-0973a7cc9712,Tropical Lip Balm,15,.16 oz
